Patent,Cit_Year,Citation
6009913,1996,5484541
6009914,1981,4267863
6009914,1982,4324083
6009914,1991,5051019
6009914,1993,5263296
6009915,1975,3962224
6009915,1982,4351369
6009915,1987,4637229
6009915,1992,5146955
6009915,1995,5423355
6009915,1997,5632308
6009916,1978,4103716
6009916,1982,4353396
6009916,1984,4449884
6009916,1988,4781517
6009916,1992,5162603
6009916,1996,5518039
6009916,1996,5524678
6009916,1996,5547330
6009916,1996,5586582
6009917,1977,4007762
6009917,1992,5123454
6009917,1995,5419375
6009918,1975,3895655
6009918,1978,4106530
6009919,1985,4548125
6009919,1986,4607965
6009919,1988,4730645
6009919,1992,5174633
6009919,1994,5348054
6009919,1995,5447181
6009919,1998,5740840
6009920,1975,3911977
6009920,1981,4274549
6009920,1985,4498600
6009920,1986,4630749
6009920,1987,4651889
6009920,1987,4706708
6009920,1987,4714172
6009920,1988,4719949
6009920,1988,4747508
6009920,1988,4765504
6009920,1989,4816045
6009920,1990,4941587
6009920,1990,4946060
6009920,1990,4966299
6009920,1991,5022433
6009920,1991,5042678
6009920,1991,5056570
6009920,1991,5071018
6009920,1992,5103877
6009920,1993,5186220
6009920,1993,5271438
6009920,1995,5404906
6009920,1998,5732840
6009920,1998,5740842
6009920,1998,5791387
6009921,1975,3896863
6009921,1976,3955608
6009921,1983,4369823
6009921,1988,4784197
6009921,1991,5005621
6009921,1991,5019123
6009921,1993,5197524
6009921,1995,5381976
6009921,1995,5464164
6009921,1998,5752665
6009921,1998,5839490
6009922,1978,4074741
6009922,1980,4187894
6009922,1980,4207939
6009922,1981,4280544
6009922,1981,4287925
6009922,1982,4334569
6009922,1983,4368769
6009922,1983,4391315
6009922,1989,4825923
6009923,1975,3869418
6009923,1978,4117036
6009923,1979,4174358
6009923,1986,4616686
6009923,1988,4725649
6009923,1991,4987192
6009923,1992,5093418
6009923,1992,5093426
6009923,1992,5122569
6009923,1994,5342896
6009923,1995,5464899
6009923,1996,5484005
6009923,1996,5494091
6009923,1996,5494958
6009923,1998,5776294
6009924,1978,4108713
6009924,1981,4271763
6009924,1987,4678386
6009924,1993,5213462
6009924,1993,5219453
6009924,1993,5246325
6009925,1976,3982992
6009925,1976,4000029
6009925,1981,4300892
6009925,1988,4769106
6009925,1993,5200123
6009925,1993,5266150
6009925,1994,5312507
6009925,1995,5403421
6009925,1995,5469863
6009925,1995,5472549
6009925,1995,5476570
6009925,1996,5545275
6009925,1997,5601889
6009925,1997,5616199
6009925,1997,5635014
6009926,1978,4124436
6009926,1981,4255220
6009926,1984,4475978
6009926,1986,4595447
6009926,1998,5750004
6009927,1978,4082250
6009927,1980,4194726
6009927,1988,4749433
6009927,1988,4790059
6009927,1989,4846443
6009927,1989,4861219
6009927,1993,5234197
6009927,1993,5261643
6009927,1995,5385335
6009927,1995,5459897
6009927,1996,5529287
6009928,1977,4064653
6009928,1981,4271631
6009928,1981,4274468
6009928,1985,4538662
6009928,1995,5379824
6009929,1987,4691958
6009929,1988,4759270
6009929,1990,4890869
6009929,1994,5309972
6009929,1994,5365707
6009929,1996,5502934
6009930,1975,3866365
6009930,1977,4056985
6009930,1979,4161850
6009930,1980,4192106
6009930,1984,4443911
6009930,1984,4444240
6009930,1984,4448231
6009930,1986,4569163
6009930,1986,4606394
6009930,1989,4802467
6009930,1990,4916926
6009930,1990,4932172
6009930,1991,4995144
6009930,1993,5214885
6009930,1993,5272848
6009930,1996,5537766
6009930,1996,5570971
6009931,1986,4623012
6009931,1987,4697630
6009931,1987,4699196
6009931,1993,5184660
6009931,1993,5228491
6009931,1993,5232037
6009931,1994,5293921
6009931,1994,5297608
6009931,1997,5645685
6009931,1997,5662154
6009932,1975,3909051
6009932,1978,4094099
6009932,1987,4643469
6009932,1988,4751766
6009932,1988,4767139
6009932,1988,4784416
6009932,1988,4793100
6009932,1992,5127686
6009932,1993,5192097
6009932,1993,5257839
6009932,1994,5315850
6009932,1996,5484176
6009932,1996,5535550
6009932,1997,5671958
6009932,1997,5681066
6009932,1999,5878606
6009933,1988,4785868
6009933,1990,4932961
6009933,1991,5002564
6009933,1991,5002565
6009933,1991,5030228
6009933,1996,5575780
6009933,1997,5683416
6009933,1998,5749897
6009933,1998,5752942
6009934,1982,4362268
6009934,1982,4364429
6009934,1982,4365663
6009934,1983,4383574
6009934,1983,4407354
6009934,1984,4427056
6009934,1985,4513808
6009934,1987,4702307
6009934,1989,4828018
6009934,1989,4852639
6009934,1991,5016815
6009934,1992,5152335
6009934,1993,5220805
6009934,1997,5626186
6009934,1998,5755282
6009935,1978,4129181
6009935,1985,4503906
6009935,1986,4567351
6009935,1988,4787441
6009935,1990,4909316
6009935,1991,5076350
6009935,1992,5156208
6009936,1980,4236578
6009936,1991,5046556
6009936,1993,5240070
6009936,1994,5309982
6009937,1991,5014776
6009937,1991,5038858
6009937,1994,5351748
6009937,1994,5375655
6009937,1995,5464054
6009937,1996,5499450
6009937,1996,5542176
6009937,1997,5597035
6009937,1997,5653280
6009937,1997,5653285
6009937,1997,5682948
6009937,1998,5771966
6009938,1981,4304296
6009938,1988,4777560
6009938,1989,4800956
6009938,1989,4884331
6009938,1991,5042257
6009938,1994,5304846
6009938,1995,5381859
6009938,1996,5535816
6009938,1996,5574626
6009938,1997,5609202
6009938,1997,5682948
6009938,1998,5719745
6009938,1998,5775410
6009938,1998,5787976
6009938,1998,5829514
6009938,1999,5880930
6009938,1999,5912802
6009939,1975,3896871
6009939,1980,4237966
6009939,1982,4353409
6009939,1987,4682648
6009939,1987,4711394
6009939,1988,4716957
6009939,1990,4947928
6009939,1991,4997029
6009939,1993,5181653
6009939,1994,5279458
6009939,1994,5348078
6009939,1995,5427175
6009940,1986,4616705
6009941,1983,4403654
6009941,1985,4546830
6009941,1986,4570707
6009941,1991,5049037
6009941,1995,5443120
6009941,1995,5465788
6009941,1996,5579838
6009941,1998,5706892
6009942,1976,3960366
6009942,1979,4133418
6009942,1981,4291724
6009942,1984,4440222
6009942,1992,5129459
6009942,1994,5311936
6009942,1995,5377762
6009942,1995,5427177
6009942,1995,5454430
6009942,1995,5474131
6009942,1998,5732773
6009943,1980,4237979
6009943,1987,4712614
6009943,1989,4830103
6009943,1996,5553672
6009943,1997,5690172
6009944,1976,3971436
6009944,1977,4042014
6009944,1977,4047566
6009944,1979,4164980
6009944,1987,4674569
6009944,1987,4674573
6009944,1987,4706747
6009944,1990,4917184
6009944,1991,5004048
6009944,1991,5024273
6009944,1992,5095988
6009944,1992,5165474
6009944,1993,5178216
6009944,1993,5224540
6009944,1993,5246069
6009944,1994,5279370
6009944,1995,5390736
6009944,1995,5392852
6009944,1995,5413172
6009944,1995,5435390
6009944,1995,5443122
6009944,1996,5553667
6009944,1998,5762139
6009944,1998,5765641
6009944,1998,5787979
6009944,1998,5813457
6009944,1998,5829526
6009944,1998,5833022
6009944,1999,5856790
6009945,1982,4335786
6009945,1987,4700783
6009945,1989,4834176
6009945,1989,4844156
6009945,1989,4844166
6009945,1991,5046558
6009945,1995,5390737
6009945,1995,5404945
6009945,1996,5507343
6009945,1996,5562161
6009945,1999,5893415
6009946,1975,3918523
6009946,1976,3946569
6009946,1981,4267062
6009946,1981,4278025
6009946,1990,4936386
6009946,1991,5041330
6009946,1995,5476142
6009946,1997,5611400
6009946,1997,5657822
6009947,1991,5056595
6009948,1980,4236580
6009948,1983,4384625
6009948,1987,4667742
6009948,1987,4673037
6009948,1989,4881406
6009948,1994,5370180
6009949,1994,5325924
6009949,1995,5388648
6009949,1995,5462120
6009949,1995,5472048
6009950,1984,4456070
6009950,1984,4457489
6009950,1989,4848472
6009950,1989,4878783
6009950,1990,4949938
6009950,1992,5088558
6009950,1998,5738172
6009951,1982,4349204
6009951,1983,4403660
6009951,1984,4424861
6009951,1984,4440226
6009951,1984,4484626
6009951,1992,5101908
6009951,1992,5143154
6009951,1993,5184677
6009951,1993,5197542
6009951,1993,5220959
6009951,1993,5226485
6009951,1993,5271469
6009951,1996,5488994
6009952,1980,4182340
6009952,1986,4565250
6009952,1987,4691782
6009952,1989,4869400
6009952,1990,4917192
6009952,1993,5199498
6009952,1993,5222561
6009952,1994,5330008
6009952,1995,5451629
6009952,1996,5505264
6009952,1997,5698623
6009952,1997,5699861
6009952,1998,5706898
6009953,1981,4259038
6009953,1982,4337830
6009953,1984,4436487
6009953,1986,4587862
6009953,1987,4633895
6009953,1987,4694228
6009953,1988,4751439
6009953,1989,4795314
6009953,1989,4833586
6009953,1990,4899825
6009953,1991,4983891
6009953,1992,5096389
6009953,1992,5145014
6009953,1992,5156005
6009953,1992,5174383
6009953,1993,5218988
6009953,1993,5232052
6009953,1996,5494112
6009955,1977,4048929
6009955,1978,4131221
6009955,1980,4212254
6009955,1980,4213408
6009955,1981,4244306
6009955,1981,4245706
6009955,1981,4261593
6009955,1981,4267783
6009955,1981,4277581
6009955,1983,4406329
6009955,1983,4407371
6009955,1985,4550122
6009955,1987,4677922
6009955,1988,4762075
6009955,1991,5025736
6009955,1991,5027724
6009955,1995,5477792
6009955,1997,5623997
6009956,1980,4181257
6009956,1984,4488683
6009956,1991,5005806
6009957,1980,4184719
6009957,1987,4682899
6009957,1990,4925320
6009957,1991,5000271
6009957,1996,5549390
6009957,1996,5560713
6009958,1981,4244614
6009958,1995,5474141
6009959,1976,3993359
6009959,1977,4019641
6009959,1977,4030558
6009959,1986,4565086
6009959,1986,4595422
6009959,1988,4793423
6009959,1989,4878576
6009959,1990,4942929
6009959,1991,5016717
6009959,1992,5109933
6009959,1993,5190085
6009959,1994,5322393
6009959,1994,5341856
6009959,1994,5344570
6009959,1995,5402857
6009960,1976,3938589
6009960,1980,4230192
6009960,1981,4256192
6009960,1982,4317490
6009960,1983,4371045
6009960,1983,4406328
6009960,1985,4552229
6009960,1985,4553613
6009960,1986,4576234
6009960,1986,4603749
6009960,1986,4605075
6009960,1986,4606416
6009960,1986,4607710
6009960,1987,4638872
6009960,1987,4651828
6009960,1987,4651835
6009960,1987,4664205
6009960,1988,4735269
6009960,1989,4887676
6009960,1990,4930587
6009960,1990,4950844
6009960,1991,5010765
6009960,1993,5253720
6009961,1984,4431065
6009961,1984,4461361
6009961,1992,5139098
6009961,1995,5402856
6009962,1975,3885637
6009962,1976,3938599
6009962,1980,4200159
6009962,1981,4266621
6009962,1982,4350215
6009962,1982,4351401
6009962,1985,4554986
6009962,1992,5090491
6009963,1975,3902864
6009963,1984,4452325
6009963,1986,4629373
6009963,1987,4705123
6009963,1988,4726718
6009963,1990,4898252
6009963,1990,4928777
6009963,1990,4972637
6009963,1991,5030276
6009963,1992,5096465
6009963,1992,5120327
6009963,1993,5199832
6009963,1993,5205684
6009963,1993,5238074
6009963,1994,5355969
6009963,1995,5435403
6009963,1995,5460233
6009963,1997,5590729
6009963,1997,5622233
6009963,1997,5669271
6009963,1998,5711702
6009963,1998,5740874
6009964,1975,3896892
6009964,1979,4169513
6009964,1981,4281734
6009964,1985,4511825
6009964,1990,4979582
6009964,1992,5103125
6009964,1992,5137100
6009964,1993,5246082
6009964,1993,5253724
6009964,1994,5366037
6009964,1995,5406674
6009964,1995,5409074
6009964,1995,5427193
6009964,1996,5504971
6009964,1996,5529134
6009964,1996,5560204
6009964,1998,5732786
6009964,1998,5771988
6009964,1998,5818189
6009965,1994,5323868
6009965,1996,5562565
6009965,1997,5680764
6009965,1998,5842534
6009965,1998,5848529
6009965,1999,5862497
6009965,1999,5875864
6009966,1975,3882948
6009966,1975,3884314
6009966,1982,4337958
6009966,1983,4372567
6009966,1984,4489954
6009966,1987,4671521
6009966,1991,5029664
6009966,1991,5054798
6009967,1990,4955449
6009967,1996,5586953
6009967,1998,5813936
6009967,1998,5850887
6009967,1999,5921889
6009969,1985,4511011
6009969,1991,5005131
6009969,1994,5301768
6009969,1994,5332059
6009969,1996,5535124
6009969,1996,5570755
6009970,1975,3859482
6009970,1982,4346913
6009971,1989,4867268
6009971,1989,4871046
6009971,1995,5424495
6009971,1995,5448025
6009971,1996,5528004
6009971,1996,5587561
6009971,1997,5686706
6009971,1998,5808244
6009972,1987,4673057
6009972,1990,4890689
6009973,1986,4606430
6009973,1988,4767091
6009973,1989,4799639
6009973,1997,5607029
6009974,1987,4678061
6009974,1988,4754842
6009974,1993,5180032
6009975,1978,4095670
6009975,1978,4125174
6009975,1993,5183625
6009976,1976,3998416
6009976,1978,4077595
6009976,1987,4643274
6009976,1987,4714162
6009976,1990,4964601
6009976,1990,4979710
6009976,1996,5542535
6009977,1977,4059871
6009977,1987,4657110
6009977,1992,5146655
6009977,1995,5472036
6009977,1999,5860493
6009978,1982,4334596
6009978,1988,4726448
6009978,1988,4736818
6009978,1988,4781121
6009978,1993,5236063
6009978,1994,5358072
6009978,1995,5463963
6009978,1995,5477941
6009978,1997,5598782
6009978,1997,5687814
6009979,1980,4225012
6009979,1993,5203265
6009980,1979,4132293
6009980,1991,5067597
6009980,1993,5193375
6009980,1993,5263900
6009980,1994,5350041
6009980,1994,5352305
6009980,1998,5772285
6009981,1984,4469201
6009981,1984,4475607
6009981,1986,4564088
6009981,1986,4577732
6009981,1986,4586425
6009981,1986,4601232
6009981,1988,4791855
6009981,1989,4823919
6009981,1989,4827293
6009981,1989,4844677
6009981,1991,4989909
6009981,1992,5111913
6009981,1992,5115889
6009981,1993,5184700
6009981,1993,5219045
6009981,1993,5261509
6009981,1994,5299787
6009981,1994,5301569
6009981,1994,5351789
6009981,1995,5441129
6009982,1987,4679775
6009982,1988,4724923
6009982,1989,4796911
6009982,1990,4893699
6009982,1994,5277281
6009982,1994,5284330
6009982,1995,5382373
6009982,1995,5398917
6009982,1996,5492312
6009982,1996,5573088
6009983,1980,4236607
6009983,1987,4635910
6009983,1995,5435531
6009983,1995,5439082
6009984,1978,4131325
6009984,1986,4610338
6009984,1987,4684177
6009984,1987,4708406
6009984,1988,4717207
6009984,1989,4802562
6009984,1992,5129496
6009985,1984,4470121
6009985,1987,4715559
6009985,1991,5052529
6009985,1992,5174552
6009985,1993,5231336
6009985,1994,5310137
6009985,1996,5526292
6009985,1996,5551650
6009986,1985,4494634
6009986,1988,4744547
6009987,1993,5193656
6009987,1993,5263562
6009987,1994,5351794
6009987,1999,5878854
6009988,1996,5527238
6009988,1997,5662552
6009989,1986,4572343
6009989,1986,4592392
6009989,1989,4875565
6009989,1994,5313988
6009990,1976,3934375
6009990,1980,4217977
6009990,1980,4239445
6009990,1985,4552260
6009990,1987,4656949
6009990,1987,4681208
6009990,1989,4881633
6009990,1990,4928806
6009990,1991,4991707
6009990,1992,5133444
6009990,1993,5213192
6009990,1993,5242043
6009990,1995,5398802
6009991,1975,3880298
6009991,1990,4907699
6009991,1991,4982827
6009991,1994,5299134
6009992,1988,4744454
6009992,1991,5018928
6009992,1991,5054601
6009992,1992,5086905
6009992,1997,5664660
6009992,1999,5857555
6009993,1980,4232782
6009993,1981,4284191
6009993,1983,4417938
6009993,1985,4493413
6009993,1988,4722433
6009993,1989,4842121
6009993,1992,5105933
6009993,1997,5641057
6009994,1979,4146126
6009994,1982,4361224
6009994,1985,4492297
6009994,1987,4671402
6009994,1992,5096045
6009994,1992,5131531
6009994,1993,5224584
6009995,1979,4170282
6009995,1980,4210186
6009995,1981,4301898
6009995,1983,4378866
6009995,1985,4506769
6009995,1985,4546863
6009995,1986,4595226
6009995,1986,4629065
6009995,1987,4643302
6009995,1987,4655343
6009995,1987,4657135
6009995,1987,4693402
6009995,1988,4752008
6009995,1988,4753329
6009995,1988,4781277
6009995,1988,4793532
6009995,1989,4805748
6009995,1989,4805749
6009995,1989,4817802
6009995,1989,4830154
6009995,1989,4842032
6009995,1989,4854432
6009995,1990,4890731
6009995,1990,4899887
6009995,1991,4984662
6009995,1991,4995436
6009995,1991,5042664
6009995,1992,5090526
6009995,1993,5224602
6009995,1993,5265719
6009995,1995,5413199
6009995,1995,5427453
6009995,1996,5560476
6009996,1975,3865166
6009996,1975,3907108
6009996,1984,4446900
6009996,1984,4475247
6009997,1976,3931667
6009997,1980,4198772
6009997,1980,4240183
6009997,1984,4483066
6009997,1985,4559676
6009997,1989,4854014
6009997,1992,5116091
6009997,1998,5799375
6009998,1976,3967728
6009998,1983,4379506
6009998,1990,4923061
6009998,1992,5105942
6009998,1992,5131537
6009998,1992,5165540
6009998,1996,5501341
6009999,1975,3876071
6009999,1980,4184594
6009999,1981,4291801
6009999,1982,4365711
6009999,1985,4512470
6009999,1996,5499714
6009999,1997,5605227
6010000,1987,4703854
6010000,1988,4739353
6010001,1976,3983873
6010001,1978,4095542
6010001,1985,4556146
6010001,1990,4927010
6010001,1991,4984907
6010001,1995,5431970
6010002,1981,4265234
6010002,1990,4917929
6010002,1998,5780048
6010003,1983,4411364
6010003,1988,4757900
6010004,1992,5111952
6010005,1993,5273354
6010005,1999,5934472
6010006,1975,3891090
6010006,1975,3905474
6010006,1976,3966046
6010006,1977,4030603
6010006,1981,4285432
6010006,1981,4306653
6010006,1981,4307804
6010006,1985,4494689
6010006,1986,4606460
6010006,1988,4757900
6010006,1989,4852743
6010006,1992,5086925
6010006,1993,5251760
6010006,1993,5259507
6010006,1994,5323896
6010006,1995,5388701
6010006,1999,5894932
6010007,1978,4113095
6010007,1987,4658567
6010007,1988,4736850
6010007,1990,4953705
6010007,1991,5016751
6010007,1991,5058744
6010007,1993,5199567
6010007,1993,5226543
6010007,1994,5335770
6010007,1994,5360109
6010007,1995,5385232
6010007,1995,5450959
6010007,1996,5515976
6010007,1997,5611426
6010007,1997,5622262
6010007,1997,5641061
6010007,1998,5706951
6010007,1998,5755329
6010007,1998,5775508
6010008,1985,4532970
6010008,1987,4676709
6010008,1988,4739882
6010008,1989,4815912
6010008,1991,4995430
6010008,1991,5024329
6010008,1995,5445271
6010008,1995,5452795
6010008,1995,5469963
6010008,1996,5482161
6010008,1996,5570987
6010009,1986,4588086
6010009,1989,4817795
6010009,1992,5111936
6010010,1975,3865629
6010010,1980,4190422
6010010,1995,5470466
6010010,1996,5520288
6010010,1997,5647989
6010010,1998,5830369
6010011,1975,3898150
6010011,1994,5282538
6010011,1995,5431286
6010012,1976,3953325
6010012,1986,4604193
6010012,1990,4919797
6010012,1995,5476178
6010012,1997,5645724
6010012,1998,5798025
6010013,1980,4184957
6010013,1980,4188294
6010013,1981,4265750
6010013,1982,4323451
6010013,1983,4392952
6010013,1984,4472273
6010013,1988,4780199
6010013,1988,4792394
6010013,1989,4857182
6010013,1992,5098561
6010013,1992,5167803
6010013,1992,5171436
6010013,1993,5246573
6010013,1996,5534140
6010013,1998,5730862
6010014,1994,5330644
6010015,1977,4062302
6010015,1983,4373449
6010015,1998,5769244
6010015,1998,5826729
6010016,1977,4033450
6010016,1983,4398880
6010016,1985,4560139
6010016,1992,5170696
6010016,1993,5178260
6010016,1997,5613596
6010016,1997,5678705
6010017,1976,3963126
6010017,1977,4010698
6010017,1978,4094417
6010017,1978,4117629
6010017,1980,4193351
6010017,1981,4262439
6010017,1982,4343842
6010017,1984,4453640
6010017,1998,5715955
6010017,1998,5735413
6010017,1998,5746334
6010018,1975,3921817
